original_id,project_or_tender,name,desc,location,pincode,status,budget,url,document_url,sector,sub_sector,timestamp_range,city,min_max
2023_AAI_166197_1,T,"Licence for Gift(Gifting) Retail Outlet inside Domestic SHA (First Floor) and International SHA (First floor) at Sri Guru Ram Dass Jee International Airport, Amritsar.","Licence for Gift(Gifting) Retail Outlet inside Domestic SHA (First Floor) and International SHA (First floor) at Sri Guru Ram Dass Jee International Airport, Amritsar.","Airports Authority of India, SGRDJI Airport, Amritsar",143101,Open Tender,5005.00$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SEUjiPSbRewRirNpyHHYRmg%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Services,Gift(Gifting) Retail Outlet,"{'published_date': None, 'bid_opening_date': '2023-09-15 11:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-13 17:00:00'}",Amritsar,"{'min': '2023-09-13 17:00:00', 'max': '2023-09-15 11:00:00'}"
2023_AAI_166226_1,T,"Licence for Fragrance Outlet at Domestic Security Hold Area (DSHA), New Integrated Terminal Building, Goa International Airport, Dabolim.","Licence for Fragrance Outlet at Domestic Security Hold Area (DSHA), New Integrated Terminal Building, Goa International Airport, Dabolim.",Goa International Airport,403801,Open Tender,895440.00$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=S0RiRvIK4HVKa0K2vjcDvrA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Services,,"{'published_date': None, 'bid_opening_date': '2023-09-15 11:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-13 17:00:00'}",Goa International Airport,"{'min': '2023-09-13 17:00:00', 'max': '2023-09-15 11:00:00'}"
2023_AAI_166231_1,T,"Licence for Wellness Store at Domestic Security Hold Area (DSHA), New Integrated Terminal Building, Goa International Airport, Dabolim.","Licence for Wellness Store at Domestic Security Hold Area (DSHA), New Integrated Terminal Building, Goa International Airport, Dabolim.",Goa International Airport,403801,Open Tender,639600.00$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SYg1H7IZxX9aGLYgAfypupg%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Services,,"{'published_date': None, 'bid_opening_date': '2023-09-15 11:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-13 17:00:00'}",Goa International Airport,"{'min': '2023-09-13 17:00:00', 'max': '2023-09-15 11:00:00'}"
2023_AAI_166266_1,T,"Short Term License to operate Food and Beverages Outlets (City side- outside terminal building) at Srinagar International Airport, Srinagar.","Short Term License to operate Food and Beverages Outlets (City side- outside terminal building) at Srinagar International Airport, Srinagar.","O/O Airport Director Airports Authority of India Srinagar International Airport, Srinagar",190007,Open Tender,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SWxIc7jRlgn3xN%2By1CkWmNg%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Services,,"{'published_date': None, 'bid_opening_date': '2023-09-15 11:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-13 17:00:00'}",Srinagar,"{'min': '2023-09-13 17:00:00', 'max': '2023-09-15 11:00:00'}"
2023_AAI_166168_1,T,Construction of Temporary Boundary Wall for Operationalization of ILS Glide Path at Bagdogra Airport,Construction of Temporary Boundary Wall for Operationalization of ILS Glide Path at Bagdogra Airport,"AAI, Bagdogra Airport",734421,Open Tender,41776.10$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SlfjPbbvO5z8f7woKTWDxqQ%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Civil Works,,"{'published_date': None, 'bid_opening_date': '2023-09-15 11:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-13 17:00:00'}",Bagdogra Airport,"{'min': '2023-09-13 17:00:00', 'max': '2023-09-15 11:00:00'}"
2023_AAI_166119_1,T,"Special Repair and rehabilitation of airfield pavement at NSCBI Airport, Kolkata. SH Miscellaneous Electrical work",Miscellaneous Electrical work,"Operational Building, EMD-II, AAI, NSCBI Airport, Kolkata-700052.",700124,Open Tender,1335488.93$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SkLz%2Bio6k2RhOOLkfDdmHTA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Electrical Works,,"{'published_date': None, 'bid_opening_date': '2023-09-15 11:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-13 17:00:00'}",Kolkata,"{'min': '2023-09-13 17:00:00', 'max': '2023-09-15 11:00:00'}"
2023_AAI_166239_1,T,"Licence for Sim Card Kiosk inside International SHA (First floor) at Sri Guru Ram Dass Jee International Airport, Amritsar","Licence for Sim Card Kiosk inside International SHA (First floor) at Sri Guru Ram Dass Jee International Airport, Amritsar",Airports Authority of India,143101,Open Tender,487.50$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=S%2FPigP3FNa9%2FGrJIwY0fj6A%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Services,Sim Card Kiosk,"{'published_date': None, 'bid_opening_date': '2023-09-15 11:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-13 17:00:00'}",Amritsar,"{'min': '2023-09-13 17:00:00', 'max': '2023-09-15 11:00:00'}"
2023_AAI_166243_1,T,Annual rate contract for repair and maintenance of civil works at Safdarjung Airport and connected area for the year 2023-24,Annual rate contract for repair and maintenance of civil works at Safdarjung Airport and connected area for the year 2023-24,"Safdarjung Airport, New Delhi",110003,Open Tender,130000.00$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SyintQbYiS9hQCoU6Ujt3Bg%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Civil Works,,"{'published_date': None, 'bid_opening_date': '2023-09-15 11:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-13 17:00:00'}",New Delhi,"{'min': '2023-09-13 17:00:00', 'max': '2023-09-15 11:00:00'}"
2023_AAI_166000_1,T,Providing Operation  Maintenance Services for E and M Installations,"Providing Operation  Maintenance Services for E and M Installations
of Udaan Bhawan at Safdarjung Airport, New Delhi. (2023-25)","Udaan Bhawan at Safdarjung Airport, New Delhi",110003,Open Tender,413971.51$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SxQnwrC%2FiVJ3GQ8CRxf4f0Q%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Repair and Maintenance Services,,"{'published_date': None, 'bid_opening_date': '2023-09-15 11:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-13 17:00:00'}",New Delhi,"{'min': '2023-09-13 17:00:00', 'max': '2023-09-15 11:00:00'}"
2023_AAI_164702_1,T,Modification of Storm Water Drains in Operational Area at Chennai Airport-(Balance work),Strom Water Drain,"Airports Authority of India, Corporate Head Quarters, A-Block, 3rd Floor, Rajiv Gandhi Bhawan,  New Delhi-110 003",600016,Open Tender,18928000.00$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SXWoE28KXpmjoHH1nxJXdxA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Civil Works - Others,,"{'published_date': None, 'bid_opening_date': '2023-09-15 11:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-13 17:00:00'}",Chennai,"{'min': '2023-09-13 17:00:00', 'max': '2023-09-15 11:00:00'}"
2023_AAI_166212_1,T,"License for Snack Bar in First Floor SHA and Snack Bar in Forecourt Area Near Departure Gate of NITB at S.V. Airport, Raipur","License for Snack Bar in First Floor SHA and Snack Bar in Forecourt Area Near Departure Gate of NITB at S.V. Airport, Raipur",O/o Airport Director S.V. Airport Raipur.,492015,Open Tender,5623.80$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SlEDDqIvbE%2Fkgih7LuKgjmw%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Services,,"{'published_date': None, 'bid_opening_date': '2023-09-15 11:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-13 17:00:00'}",Swami Vivekananda Airport Raipur,"{'min': '2023-09-13 17:00:00', 'max': '2023-09-15 11:00:00'}"
2023_AAI_166195_1,T,Annual Repair and Maintenance of Indian Aviation Academy and Hostel Block,Annual Repair and Maintenance of Indian Aviation Academy and Hostel Block,IAA VASANT KUNJ NEW DELHI 110070,110070,Open Tender,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SHbnUHZed82JhRrHCOYW7WA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Civil Works,,"{'published_date': None, 'bid_opening_date': '2023-09-15 11:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-13 17:00:00'}",Vasant Kunj,"{'min': '2023-09-13 17:00:00', 'max': '2023-09-15 11:00:00'}"
2023_AAI_165917_1,T,"Maintenance of landscaping garden area in front of New Integrated Terminal Building over Car Park area and on side of Entry / Exit Road at NSCBI Airport, Kolkata during the year 2023-24","Maintenance of landscaping garden area in front of New Integrated Terminal Building over Car Park area and on side of Entry / Exit Road at NSCBI Airport, Kolkata during the year 2023-24","AAI Operational Building, NSCBI Airport, Kolkata-700052",700052,Open Tender,67899.42$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SkRRTqLXXbsN2Lf%2B%2BmkG28A%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Civil Works - Others,Horticulture,"{'published_date': None, 'bid_opening_date': '2023-09-15 11:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-13 17:00:00'}",Kolkata,"{'min': '2023-09-13 17:00:00', 'max': '2023-09-15 11:00:00'}"
2023_AAI_166159_1,T,"Upkeep of AAI Hostel, Community Hall, ASTI Building and Officers Institute at AAI Residential colony Guwahati (2023-24) (RECALL)","Upkeep of AAI Hostel, Community Hall, ASTI Building and Officers Institute at AAI Residential colony Guwahati (2023-24) (RECALL)","O/o RED, AAI, RHQ, NER, Guwahati",781015,Open Tender,43485.00$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SRfmnxhBHPxJWCzT2BQ6gNg%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Civil Works,,"{'published_date': None, 'bid_opening_date': '2023-09-15 11:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-13 17:00:00'}",Guwahati,"{'min': '2023-09-13 17:00:00', 'max': '2023-09-15 11:00:00'}"
2023_AAI_166092_1,T,All Inclusive Comprehensive Maintenance Contract and Operation of BHS in Terminal Building at Trichy International Airport for the Year 2023-24,All Inclusive Comprehensive Maintenance Contract and Operation of BHS in Terminal Building at Trichy International Airport for the Year 2023-24,"O/o Deputy General Manager (E-E). AAI, Trichy Airport",620007,Open Tender,56218.19$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SPZsZi2M5vajX%2BayMKHKfLw%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Electrical Works,Operation and AICMC,"{'published_date': None, 'bid_opening_date': '2023-09-15 11:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-13 17:00:00'}",Trichy Airport,"{'min': '2023-09-13 17:00:00', 'max': '2023-09-15 11:00:00'}"
2023_AAI_166117_1,T,"A/R and M/O Civil works at Chennai Airport during 2023-24, SH Clearing bushes and Grass cutting at WT Station Mugalivakkam, MSSR in Porur and DVOR in Kancheepuram.","A/R and M/O Civil works at Chennai Airport during 2023-24, SH Clearing bushes and Grass cutting at WT Station Mugalivakkam, MSSR in Porur and DVOR in Kancheepuram.","Operational office, RHQ/SR, Chennai.",600016,Open Tender,21112.00$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SxrnIVCK4KYokp4fSomn%2FLA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Civil Works,,"{'published_date': None, 'bid_opening_date': '2023-09-15 11:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-13 17:00:00'}",Chennai.,"{'min': '2023-09-13 17:00:00', 'max': '2023-09-15 11:00:00'}"
2023_AAI_166124_1,T,"Upkeep and Running of Guest House Facilities at AAI Residential Colony, Tirupati Airport (2023-25)","Upkeep and Running of Guest House Facilities at AAI Residential Colony, Tirupati Airport (2023-25)","O/o JGM(E-E), AAI, Tirupati Airport.",517520,Open Tender,64005.42$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SlhctzUm8qmN3TlxFjRohpg%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Hosekeeping/ Cleaning Works,,"{'published_date': None, 'bid_opening_date': '2023-09-15 11:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-13 17:00:00'}",Tirupati,"{'min': '2023-09-13 17:00:00', 'max': '2023-09-15 11:00:00'}"
2023_AAI_165939_1,T,Annual rate contract for repairs and maintenance of civil work for Terminal Building including Airside and Cityside and Apron area of Bagdogra Airport for the financial year 2023-25,Annual rate contract for repairs and maintenance of civil work for Terminal Building including Airside and Cityside and Apron area of Bagdogra Airport for the financial year 2023-25,"AAI, Bagdogra Airport",734421,Open Tender,195000.00$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SdeJKE6IH4nLsbXxhLRs4cA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Civil Works,,"{'published_date': None, 'bid_opening_date': '2023-09-15 11:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-13 17:00:00'}",Bagdogra Airport,"{'min': '2023-09-13 17:00:00', 'max': '2023-09-15 11:00:00'}"
2023_AAI_166009_1,T,"FRAGRANCES, MAKE-UP AND COSMETICS RETAIL STORE AT RANCHI AIRPORT","FRAGRANCES, MAKE-UP AND COSMETICS RETAIL STORE AT RANCHI AIRPORT",Ranchi Airport,834002,Open Tender,1014.00$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SMkjdMvWr2MjoyJ2zVak9wQ%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Services,,"{'published_date': None, 'bid_opening_date': '2023-09-15 11:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-13 17:00:00'}",Ranchi Airport,"{'min': '2023-09-13 17:00:00', 'max': '2023-09-15 11:00:00'}"
2023_AAI_165994_1,T,Retail Outlet for  Ayurvedic/Herbal Health and Beauty Product Store In SHA at Ranchi Airport,"Retail Outlet for  Ayurvedic/Herbal Health and Beauty Product Store
In SHA at Ranchi Airport",Ranchi Airport,834002,Open Tender,1274.00$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SRN%2Bvz7IEoU3cRVlyTrEV8A%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Services,,"{'published_date': None, 'bid_opening_date': '2023-09-15 11:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-13 17:00:00'}",Ranchi,"{'min': '2023-09-13 17:00:00', 'max': '2023-09-15 11:00:00'}"
2023_AAI_164159_1,Rate Contract,Facility Management Contract of E and M Installations at Puducherry Airport for the year 2023-25,Facility Management Contract of E and M Installations at Puducherry Airport for the year 2023-25,"AGM (E E),
New Operational Offices, Chennai Airport",605008,Open Tender,152215.70$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SufUwDrnTEQ16PFptiZ7RxA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Electrical Works,,"{'published_date': None, 'bid_opening_date': '2023-09-15 11:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-13 17:00:00'}",Puducherry Airport,"{'min': '2023-09-13 17:00:00', 'max': '2023-09-15 11:00:00'}"
2023_AAI_165822_1,nan,29-Aug-2023 06:00 PM,30-Aug-2023 09:30 AM,"DABH Airport, Indore",,Limited,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=S3lGuBzhI3ICnSr%2Fo6GLz7Q%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': '2023-08-29 18:00:00', 'bid_opening_date': '2023-09-18 15:30:00', 'submission_start_date': '2023-08-30 09:30:00', 'submission_end_date': '2023-09-15 15:00:00'}",nan,"{'min': '2023-08-29 18:00:00', 'max': '2023-09-18 15:30:00'}"
